stockid,assessid,stocklong,tsid,tsyear,tsvalue,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1953,2980.55,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1954,2992.22,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1955,2988.39,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1956,2979.1,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1957,2956.85,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1958,2943.87,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1959,2930.3,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1960,2920.81,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1961,2906.84,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1962,2890.12,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1963,2885.22,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1964,2871.44,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1965,2863.05,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1966,2837.13,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1967,2804.98,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1968,2748.02,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1969,2688.9,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1970,2611.04,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1971,2562.12,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1972,2503.91,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1973,2401.29,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1974,2280.93,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1975,2150.09,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1976,2021.46,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1977,1887.71,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1978,1753.48,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1979,1609.16,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1980,1409.36,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1981,1247.45,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1982,1087.19,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1983,830.603,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1984,749.507,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1985,575.523,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1986,403.628,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1987,275.123,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1988,222.524,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1989,173.649,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1990,170.802,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1991,169.679,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1992,169.038,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1993,157.665,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1994,155.394,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1995,136.409,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1996,129.299,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1997,115.872,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1998,119.57,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,1999,127.485,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,2000,132.298,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,2001,138.998,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,2002,149.969,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,2003,161.116,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,2004,172.455,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,2005,184.016,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,2006,195.837,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,2007,207.965,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,2008,220.446,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TB-MT,2009,233.334,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1930,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1931,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1932,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1933,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1934,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1935,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1936,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1937,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1938,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1939,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1940,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1941,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1942,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1943,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1944,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1945,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1946,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1947,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1948,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1949,,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1950,44,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1951,49,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1952,37,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1953,31,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1954,47,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1955,52,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1956,65,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1957,56,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1958,56,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1959,52,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1960,57,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1961,60,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1962,48,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1963,57,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1964,52,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1965,70,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1966,77,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1967,102,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1968,105,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1969,125,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1970,96,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1971,106,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1972,153,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1973,172,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1974,184,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1975,183,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1976,189,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1977,191,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1978,203,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1979,262,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1980,224,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1981,224,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1982,326,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1983,142,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1984,242,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1985,241,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1986,193,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1987,106,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1988,101,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1989,38,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1990,32,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1991,28,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1992,38,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1993,25,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1994,40,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1995,25,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1996,30,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1997,9,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1998,4,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,1999,7.24,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,2000,4.94,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,2001,0.5,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,2002,0.5,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,2003,0.5,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,2004,0.5,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,2005,0.5,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,2006,0.5,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,2007,0.5,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,2008,0.5,,,,,,
COWCODSCAL,PFMC-COWCODSCAL-1930-2009-CHING,Cowcod Southern California,TC-MT,2009,,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1916,0.0006,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1917,0.0009,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1918,0.0009,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1919,0.0006,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1920,0.0006,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1921,0.0005,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1922,0.0005,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1923,0.0006,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1924,0.0006,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1925,0.0007,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1926,0.0009,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1927,0.0008,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1928,0.001,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1929,0.0012,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1930,0.0013,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1931,0.0014,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1932,0.0009,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1933,0.0008,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1934,0.0008,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1935,0.001,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1936,0.0009,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1937,0.001,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1938,0.001,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1939,0.0011,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1940,0.0024,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1941,0.003,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1942,0.0055,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1943,0.0179,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1944,0.0274,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1945,0.0565,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1946,0.0371,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1947,0.0216,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1948,0.0205,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1949,0.02,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1950,0.0204,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1951,0.0204,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1952,0.0194,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1953,0.0162,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1954,0.02,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1955,0.0202,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1956,0.0269,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1957,0.0278,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1958,0.023,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1959,0.0242,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1960,0.0266,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1961,0.0252,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1962,0.0307,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1963,0.021,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1964,0.0257,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1965,0.0284,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1966,0.0352,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1967,0.0147,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1968,0.0341,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1969,0.0237,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1970,0.0286,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1971,0.0347,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1972,0.0317,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1973,0.0412,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1974,0.0396,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1975,0.0377,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1976,0.0325,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1977,0.0513,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1978,0.0904,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1979,0.0785,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1980,0.1192,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1981,0.0955,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1982,0.1594,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1983,0.1665,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1984,0.1009,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1985,0.1167,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1986,0.1084,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1987,0.14,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1988,0.1476,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1989,0.1757,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1990,0.1662,,,,,,
CROCKPCOAST,NWFSC-CROCKPCOAST-1916-2011-STACHURA,Canary rockfish Pacific Coast,F-1/T,1991,0.2097,,,,,,
