"","stockid","assessid","stocklong","tsid","tsyear","tsvalue","west_east"
"2892","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",1992,1269.3,"NWFSC"
"2893","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",1993,868.9,"NWFSC"
"2894","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",1994,842.9,"NWFSC"
"2895","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",1995,847.3,"NWFSC"
"2896","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",1996,850.5,"NWFSC"
"2897","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",1997,814.3,"NWFSC"
"2898","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",1998,754.7,"NWFSC"
"2899","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",1999,703.2,"NWFSC"
"2900","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",2000,655.4,"NWFSC"
"2901","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",2001,876,"NWFSC"
"2902","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",2002,689.1,"NWFSC"
"2903","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",2003,1060.9,"NWFSC"
"2904","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",2004,686.5,"NWFSC"
"2905","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",2005,717.7,"NWFSC"
"2906","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",2006,627.2,"NWFSC"
"2907","BLACKROCKSPCOAST","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","Black rockfish Southern Pacific Coast","TC-MT",2007,NA,"NWFSC"
"3016","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1916,0,"NWFSC"
"3017","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1917,0,"NWFSC"
"3018","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1918,0,"NWFSC"
"3019","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1919,0,"NWFSC"
"3020","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1920,0.001,"NWFSC"
"3021","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1921,0.001,"NWFSC"
"3022","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1922,0.001,"NWFSC"
"3023","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1923,0.001,"NWFSC"
"3024","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1924,0.001,"NWFSC"
"3025","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1925,0.001,"NWFSC"
"3026","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1926,0.002,"NWFSC"
"3027","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1927,0.002,"NWFSC"
"3028","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1928,0.002,"NWFSC"
"3029","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1929,0.002,"NWFSC"
"3030","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1930,0.003,"NWFSC"
"3031","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1931,0.003,"NWFSC"
"3032","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1932,0.003,"NWFSC"
"3033","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1933,0.003,"NWFSC"
"3034","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1934,0.003,"NWFSC"
"3035","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1935,0.003,"NWFSC"
"3036","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1936,0.004,"NWFSC"
"3037","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1937,0.004,"NWFSC"
"3038","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1938,0.004,"NWFSC"
"3039","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1939,0.003,"NWFSC"
"3040","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1940,0.005,"NWFSC"
"3041","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1941,0.001,"NWFSC"
"3042","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1942,0,"NWFSC"
"3043","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1943,0.001,"NWFSC"
"3044","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1944,0.001,"NWFSC"
"3045","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1945,0.004,"NWFSC"
"3046","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1946,0.003,"NWFSC"
"3047","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1947,0.005,"NWFSC"
"3048","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1948,0.006,"NWFSC"
"3049","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1949,0.008,"NWFSC"
"3050","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1950,0.01,"NWFSC"
"3051","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1951,0.011,"NWFSC"
"3052","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1952,0.009,"NWFSC"
"3053","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1953,0.008,"NWFSC"
"3054","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1954,0.009,"NWFSC"
"3055","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1955,0.011,"NWFSC"
"3056","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1956,0.012,"NWFSC"
"3057","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1957,0.012,"NWFSC"
"3058","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1958,0.02,"NWFSC"
"3059","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1959,0.017,"NWFSC"
"3060","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1960,0.013,"NWFSC"
"3061","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1961,0.01,"NWFSC"
"3062","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1962,0.011,"NWFSC"
"3063","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1963,0.011,"NWFSC"
"3064","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1964,0.009,"NWFSC"
"3065","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1965,0.013,"NWFSC"
"3066","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1966,0.014,"NWFSC"
"3067","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1967,0.013,"NWFSC"
"3068","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1968,0.023,"NWFSC"
"3069","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1969,0.023,"NWFSC"
"3070","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1970,0.031,"NWFSC"
"3071","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1971,0.028,"NWFSC"
"3072","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1972,0.039,"NWFSC"
"3073","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1973,0.062,"NWFSC"
"3074","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1974,0.077,"NWFSC"
"3075","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1975,0.083,"NWFSC"
"3076","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1976,0.076,"NWFSC"
"3077","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1977,0.077,"NWFSC"
"3078","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1978,0.071,"NWFSC"
"3079","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1979,0.101,"NWFSC"
"3080","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1980,0.088,"NWFSC"
"3081","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1981,0.157,"NWFSC"
"3082","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1982,0.167,"NWFSC"
"3083","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1983,0.179,"NWFSC"
"3084","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1984,0.139,"NWFSC"
"3085","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1985,0.138,"NWFSC"
"3086","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1986,0.047,"NWFSC"
"3087","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1987,0.084,"NWFSC"
"3088","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1988,0.098,"NWFSC"
"3089","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1989,0.087,"NWFSC"
"3090","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1990,0.079,"NWFSC"
"3091","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1991,0.067,"NWFSC"
"3092","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1992,0.192,"NWFSC"
"3093","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1993,0.153,"NWFSC"
"3094","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1994,0.108,"NWFSC"
"3095","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1995,0.067,"NWFSC"
"3096","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1996,0.054,"NWFSC"
"3097","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1997,0.088,"NWFSC"
"3098","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1998,0.072,"NWFSC"
"3099","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",1999,0.052,"NWFSC"
"3100","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",2000,0.034,"NWFSC"
"3101","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",2001,0.027,"NWFSC"
"3102","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",2002,0.032,"NWFSC"
"3103","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",2003,0.042,"NWFSC"
"3104","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",2004,0.03,"NWFSC"
"3105","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",2005,0.033,"NWFSC"
"3106","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",2006,0.06,"NWFSC"
"3107","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","F-1/yr",2007,0.048,"NWFSC"
"3108","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1916,2077,"NWFSC"
"3109","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1917,2077,"NWFSC"
"3110","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1918,2076,"NWFSC"
"3111","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1919,2075,"NWFSC"
"3112","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1920,2074,"NWFSC"
"3113","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1921,2073,"NWFSC"
"3114","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1922,2071,"NWFSC"
"3115","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1923,2069,"NWFSC"
"3116","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1924,2066,"NWFSC"
"3117","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1925,2064,"NWFSC"
"3118","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1926,2060,"NWFSC"
"3119","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1927,2057,"NWFSC"
"3120","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1928,2053,"NWFSC"
"3121","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1929,2049,"NWFSC"
"3122","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1930,2045,"NWFSC"
"3123","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1931,2040,"NWFSC"
"3124","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1932,2035,"NWFSC"
"3125","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1933,2030,"NWFSC"
"3126","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1934,2026,"NWFSC"
"3127","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1935,2021,"NWFSC"
"3128","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1936,2015,"NWFSC"
"3129","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1937,2009,"NWFSC"
"3130","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1938,2003,"NWFSC"
"3131","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1939,1997,"NWFSC"
"3132","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1940,1992,"NWFSC"
"3133","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1941,1985,"NWFSC"
"3134","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1942,1987,"NWFSC"
"3135","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1943,1991,"NWFSC"
"3136","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1944,1994,"NWFSC"
"3137","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1945,1996,"NWFSC"
"3138","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1946,1990,"NWFSC"
"3139","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1947,1987,"NWFSC"
"3140","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1948,1978,"NWFSC"
"3141","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1949,1967,"NWFSC"
"3142","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1950,1954,"NWFSC"
"3143","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1951,1937,"NWFSC"
"3144","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1952,1917,"NWFSC"
"3145","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1953,1903,"NWFSC"
"3146","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1954,1892,"NWFSC"
"3147","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1955,1879,"NWFSC"
"3148","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1956,1864,"NWFSC"
"3149","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1957,1845,"NWFSC"
"3150","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1958,1828,"NWFSC"
"3151","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1959,1793,"NWFSC"
"3152","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1960,1767,"NWFSC"
"3153","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1961,1752,"NWFSC"
"3154","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1962,1744,"NWFSC"
"3155","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1963,1735,"NWFSC"
"3156","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1964,1728,"NWFSC"
"3157","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1965,1732,"NWFSC"
"3158","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1966,1733,"NWFSC"
"3159","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1967,1741,"NWFSC"
"3160","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1968,1757,"NWFSC"
"3161","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1969,1758,"NWFSC"
"3162","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1970,1765,"NWFSC"
"3163","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1971,1752,"NWFSC"
"3164","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1972,1740,"NWFSC"
"3165","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1973,1698,"NWFSC"
"3166","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1974,1600,"NWFSC"
"3167","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1975,1473,"NWFSC"
"3168","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1976,1342,"NWFSC"
"3169","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1977,1231,"NWFSC"
"3170","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1978,1127,"NWFSC"
"3171","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1979,1038,"NWFSC"
"3172","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1980,918,"NWFSC"
"3173","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1981,826,"NWFSC"
"3174","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1982,673,"NWFSC"
"3175","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1983,539,"NWFSC"
"3176","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1984,416,"NWFSC"
"3177","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1985,341,"NWFSC"
"3178","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1986,277,"NWFSC"
"3179","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1987,277,"NWFSC"
"3180","BLUEROCKCAL","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","Blue rockfish California","SSB-E06larvae",1988,268,"NWFSC"
