stockid,assessid,stocklong,tsid,tsyear,tsvalue,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,1992,2960,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,1993,4263,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,1994,2475,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,1995,4194,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,1996,4378,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,1997,3464,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,1998,2122,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,1999,2517,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,2000,3930,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,2001,3826,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,2002,4447,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,2003,3489,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,2004,3335,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,2005,2776,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,2006,2706,,,,,,,,,,,,,,,,,
BSBASSMATLC,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,Black sea bass Mid-Atlantic Coast,TC-MT,2007,2811,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,ACL-MT,2000,305,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,ACL-MT,2001,306,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,ACL-MT,2002,306,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,ACL-MT,2003,306,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,ACL-MT,2004,306,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,ACL-MT,2005,306,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,ACL-MT,2006,306,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,ACL-MT,2007,292,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,ACL-MT,2008,292,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,ACL-MT,2009,282,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,ACL-MT,2010,282,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1950,26.711,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1951,24.375,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1952,27.533,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1953,35.945,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1954,41.302,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1955,36.2,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1956,55.415,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1957,54.259,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1958,57.715,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1959,61.787,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1960,59.999,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1961,59.146,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1962,43.039,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1963,62.164,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1964,48.917,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1965,61.469,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1966,159.752,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1967,289.854,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1968,125.164,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1969,152.19,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1970,154.059,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1971,184.86,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1972,322.144,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1973,366.056,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1974,389.626,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1975,324.797,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1976,337.625,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1977,318.946,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1978,434.654,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1979,473.557,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1980,556.131,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1981,493.172,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1982,695.633,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1983,627.47,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1984,328.121,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1985,507.05,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1986,961.091,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1987,876.96,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1988,1039.88,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1989,531.902,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1990,679.782,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1991,479.002,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1992,784.072,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1993,401.452,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1994,379.512,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1995,352.932,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1996,365.66,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1997,270.37,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1998,228.66,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,1999,47.91,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,2000,85.06,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,2001,128.01,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,2002,143.837,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,2003,187.68,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,2004,149.04,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,2005,86.96,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,2006,92.77,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,2007,47.36,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,2008,74.03,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,2009,132.65,,,,,,,,,,,,,,,,,
BGROCKPCOAST,NWFSC-BGROCKPCOAST-1950-2011-STACHURA,Blackgill rockfish  Pacific Coast,TC-MT,2010,148.7,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,OFL-MT,2007,227,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,OFL-MT,2008,226,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,OFL-MT,2009,223,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,OFL-MT,2010,221,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1916,0.4,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1917,2.9,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1918,5.3,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1919,6.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1920,8.8,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1921,10.4,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1922,12.1,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1923,14.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1924,16.3,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1925,18.9,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1926,22,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1927,23.4,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1928,26.7,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1929,27.9,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1930,32.7,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1931,34,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1932,34.5,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1933,35.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1934,37.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1935,42,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1936,46.3,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1937,50.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1938,48.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1939,42.3,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1940,59.2,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1941,11.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1942,5.1,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1943,6.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1944,15.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1945,49.1,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1946,39.9,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1947,67.8,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1948,82.9,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1949,97.5,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1950,122.2,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1951,137.4,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1952,116.5,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1953,101.2,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1954,112.2,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1955,132.2,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1956,149.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1957,148.4,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1958,246.4,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1959,205.1,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1960,154.2,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1961,123.1,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1962,134.5,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1963,135.7,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1964,105.7,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1965,162,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1966,175.1,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1967,171.7,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1968,303.9,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1969,291.3,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1970,391,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1971,347.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1972,475.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1973,726.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1974,838.9,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1975,830.8,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1976,698.7,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1977,640.3,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1978,545.1,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1979,706.2,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1980,538.9,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1981,865.6,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1982,768.8,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1983,717.2,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1984,481.8,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1985,432.7,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1986,140.3,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1987,267.1,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1988,314.9,,,,,,,,,,,,,,,,,
BLUEROCKCAL,NWFSC-BLUEROCKCAL-1916-2007-BRANCH,Blue rockfish California,TC-MT,1989,276.3,,,,,,,,,,,,,,,,,
