"","stockid","assessid","stocklong","tsid","tsyear","tsvalue"
"909","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1923,"0"
"910","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1924,"0"
"911","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1925,"0"
"912","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1926,"0"
"913","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1927,"0"
"914","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1928,"0.02"
"915","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1929,"5.59"
"916","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1930,"1.75"
"917","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1931,"1.78"
"918","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1932,"12.39"
"919","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1933,"7.82"
"920","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1934,"5.18"
"921","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1935,"10.36"
"922","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1936,"33.7"
"923","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1937,"147.8"
"924","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1938,"7.45"
"925","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1939,"453.18"
"926","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1940,"640.54"
"927","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1941,"846.25"
"928","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1942,"411.86"
"929","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1943,"1716.88"
"930","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1944,"407.26"
"931","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1945,"113.44"
"932","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1946,"166.85"
"933","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1947,"425.41"
"934","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1948,"936.17"
"935","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1949,"1165.5"
"936","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1950,"202"
"937","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1951,"345"
"938","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1952,"390"
"939","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1953,"1322"
"940","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1954,"80"
"941","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1955,"339"
"942","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1956,"5123"
"943","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1957,"3715"
"944","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1958,"3193"
"945","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1959,"3489"
"946","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1960,"2998"
"947","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1961,"3558"
"948","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1962,"3235"
"949","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1963,"3029"
"950","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1964,"3318"
"951","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1965,"2762"
"952","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1966,"2848"
"953","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1967,"2600"
"954","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1968,"2282"
"955","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1969,"2359"
"956","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1970,"2169"
"957","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1971,"2177"
"958","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1972,"2604"
"959","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1973,"3060"
"960","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1974,"2910"
"961","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1975,"2758"
"962","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1976,"3065"
"963","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1977,"2585"
"964","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1978,"3250"
"965","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1979,"4107"
"966","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1980,"3199"
"967","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1981,"3351"
"968","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1982,"5074"
"969","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1983,"4608"
"970","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1984,"4751"
"971","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1985,"5228"
"972","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1986,"4337"
"973","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1987,"5192"
"974","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1988,"4024"
"975","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1989,"5834"
"976","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1990,"7802"
"977","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1991,"7033"
"978","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1992,"5380"
"979","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1993,"4346"
"980","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1994,"4482"
"981","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1995,"3594"
"982","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1996,"3570"
"983","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1997,"3569"
"984","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1998,"4084"
"985","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1999,"6578"
"986","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",2000,"4523"
"987","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",2001,"3619"
"988","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",2002,"3318"
"989","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",2003,"3412"
"990","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",2004,"3317"
"991","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",2005,"3015"
"992","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",2006,"2407"
"993","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",2007,"2381"
"994","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1800,"0"
"995","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1801,"0"
"996","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1802,"0"
"997","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1803,"0"
"998","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1804,"0.001"
"999","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1805,"0.002"
"1000","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1806,"0.002"
"1001","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1807,"0.003"
"1002","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1808,"0.004"
"1003","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1809,"0.005"
"1004","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1810,"0.005"
"1005","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1811,"0.006"
"1006","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1812,"0.007"
"1007","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1813,"0.007"
"1008","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1814,"0.008"
"1009","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1815,"0.009"
"1010","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1816,"0.01"
"1011","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1817,"0.01"
"1012","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1818,"0.011"
"1013","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1819,"0.012"
"1014","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1820,"0.013"
"1015","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1821,"0.014"
"1016","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1822,"0.014"
"1017","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1823,"0.015"
"1018","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1824,"0.016"
"1019","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1825,"0.017"
"1020","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1826,"0.018"
"1021","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1827,"0.019"
"1022","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1828,"0.019"
"1023","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1829,"0.02"
"1024","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1830,"0.021"
"1025","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1831,"0.022"
"1026","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1832,"0.023"
"1027","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1833,"0.024"
"1028","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1834,"0.025"
"1029","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1835,"0.026"
"1030","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1836,"0.027"
"1031","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1837,"0.028"
"1032","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1838,"0.029"
"1033","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1839,"0.03"
"1034","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1840,"0.031"
"1035","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1841,"0.032"
"1036","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1842,"0.033"
"1037","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1843,"0.034"
"1038","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1844,"0.035"
"1039","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1845,"0.036"
"1040","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1846,"0.038"
"1041","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1847,"0.039"
"1042","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1848,"0.04"
"1043","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1849,"0.041"
"1044","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1850,"0.042"
"1045","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1851,"0.044"
"1046","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1852,"0.045"
"1047","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1853,"0.046"
"1048","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1854,"0.048"
"1049","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1855,"0.049"
"1050","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1856,"0.051"
"1051","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1857,"0.052"
"1052","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1858,"0.054"
"1053","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1859,"0.056"
"1054","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1860,"0.057"
"1055","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1861,"0.059"
"1056","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1862,"0.061"
"1057","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1863,"0.063"
"1058","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1864,"0.065"
"1059","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1865,"0.067"
"1060","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1866,"0.069"
"1061","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1867,"0.071"
"1062","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1868,"0.073"
"1063","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1869,"0.076"
"1064","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1870,"0.078"
"1065","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1871,"0.081"
"1066","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1872,"0.084"
"1067","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1873,"0.087"
"1068","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1874,"0.09"
"1069","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1875,"0.094"
"1070","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1876,"0.097"
"1071","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1877,"0.102"
"1072","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1878,"0.106"
"1073","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1879,"0.111"
"1074","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1880,"0.116"
"1075","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1881,"0.123"
"1076","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1882,"0.129"
"1077","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1883,"0.137"
"1078","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1884,"0.146"
"1079","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1885,"0.157"
"1080","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1886,"0.17"
"1081","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1887,"0.185"
"1082","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1888,"0.205"
"1083","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1889,"0.231"
"1084","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1890,"0.266"
"1085","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1891,"0.317"
"1086","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1892,"0.401"
"1087","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1893,"0.074"
"1088","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1894,"0.086"
"1089","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1895,"0.411"
"1090","ATHAL5YZ","NEFSC-ATHAL5YZ-1800-2007-COL","Atlantic Halibut NAFO-5YZ","F-1/T",1896,"0.669"
